user_item_id,score
2386,2.3392084
2388,2.2320702
2123,2.3068116
2308,2.3647392
2122,2.3635345
4101,2.3066227
4087,2.4119146
85665,2.3847754
25607,2.378362
71203,2.257294
25605,2.260398
85486,2.1944504
8119,2.4468927
7630,2.251718
19037,2.3724384
8118,2.3436413
95815,2.3245003
7810,2.2493937
8111,2.249913
8112,2.3903856
76532,2.3024256
7809,2.279627
91742,2.2877734
84540,2.2555819
7806,2.5237758
7807,2.3121936
8108,2.332133
93176,2.3492472
93121,2.348644
8107,2.182964
8105,2.2238367
5359,2.3327806
67543,2.4850028
82398,2.2415872
8101,2.4945214
77731,2.3024704
4464,2.2999098
82575,2.4135585
8097,2.3507621
8098,2.3467681
18657,2.2962184
81018,2.2532203
7803,2.3050528
7627,2.3644629
86458,2.3030095
5255,2.3674164
78561,2.3735697
99034,2.3045352
98838,2.2184796
8087,2.2850564
8085,2.2355974
7800,2.2384772
84397,2.2885704
93538,2.2296088
8081,2.1856823
85721,2.4830842
7798,2.3530445
72983,2.3278744
5133,2.2366323
17067,2.3427937
19785,2.3863804
66778,2.4110672
5210,2.296254
8069,2.3216825
81678,2.3047996
8068,2.2051816
8067,2.4303484
81674,2.3523693
93470,2.2957294
85029,2.3444357
7795,2.303376
7796,2.3253193
4319,2.3367436
52440,2.3574166
8063,2.2424777
8060,2.2797868
86484,2.331329
67065,2.248146
96151,2.2687438
7793,2.358457
8050,2.3991997
8052,2.2753012
7792,2.2237537
30795,2.4117796
8046,2.3571541
7791,2.3355527
8042,2.2930696
8043,2.391759
7619,2.5624447
8040,2.329358
66347,2.2276986
98849,2.1637986
78238,2.2777374
8037,2.308754
8038,2.232533
84789,2.3245537
7789,2.3084755
6193,2.2609758
8031,2.2934985
7787,2.3269103
7784,2.2302845
7785,2.169027
82558,2.3371546
8027,2.397717
21675,2.4194725
8024,2.3057969
19139,2.2113361
4014,2.200406
85219,2.2563891
3642,2.3863432
7782,2.276153
8016,2.3249037
8017,2.2070665
7615,2.2123976
7781,2.3554606
8013,2.3053036
18785,2.1895452
8011,2.3335562
7779,2.2830036
7778,2.3422122
7777,2.4124904
7776,2.4392285
73149,2.319054
7772,2.3464148
7773,2.3571632
73008,2.3993084
7771,2.2895508
84453,2.3430886
3614,2.285124
7996,2.1556418
7765,2.3198075
7766,2.340766
7993,2.336317
7608,2.1852334
7987,2.3920481
7762,2.3379111
70689,2.4108558
71874,2.313663
7760,2.3877606
7756,2.2054665
7758,2.259933
7980,2.4395418
92862,2.281278
863,2.209087
7978,2.3406568
84011,2.319472
84185,2.269609
86938,2.2599885
7973,2.3109515
7974,2.363427
7753,2.4437673
5996,2.2172184
7970,2.2115316
83954,2.3235135
71238,2.2048223
7968,2.3165956
7965,2.419119
7963,2.4567842
592,2.407975
7961,2.3186111
7958,2.1951013
98637,2.4034786
7957,2.3279905
7953,2.3533516
7954,2.236897
7751,2.3142042
83837,2.3271556
82360,2.2696364
73251,2.3762097
7750,2.3411496
7747,2.293301
7748,2.18738
7946,2.3601522
68172,2.1792011
7746,2.3326368
65616,2.261271
7943,2.2332854
7944,2.3161445
52150,2.3674057
7941,2.3783512
7938,2.2553747
7934,2.283585
81974,2.257721
72460,2.3582764
7930,2.3711555
7743,2.3608625
7744,2.2436786
7742,2.348035
77244,2.2910604
92903,2.4334073
68784,2.3252144
7924,2.2426221
7741,2.2754993
98797,2.2897465
7603,2.3443024
7740,2.367404
92519,2.2601264
7739,2.2760282
50415,2.3093684
57597,2.328735
80938,2.3446012
88160,2.2908788
72908,2.2378888
7912,2.3649268
89468,2.2481139
81950,2.2883642
82329,2.3017812
7738,2.3052955
7737,2.2639728
52040,2.337209
89516,2.3221884
7905,2.3835077
7735,2.361214
7903,2.281278
73051,2.3222315
92653,2.2756176
7732,2.2820377
7731,2.2772276
7730,2.3197775
7728,2.2345486
3197,2.276505
7723,2.2907493
69815,2.2913187
7722,2.361568
69861,2.2594726
7721,2.1863227
7887,2.3364327
7720,2.3478713
83266,2.1703362
6079,2.2968972
67553,2.2947445
74066,2.364727
7882,2.4520519
73572,2.3330538
7718,2.3755221
7881,2.3796947
7591,2.3609104
7713,2.2896152
50082,2.34015
7714,2.2882705
7715,2.3118331
7716,2.378808
39133,2.3382022
7712,2.3928883
7710,2.3047752
7711,2.3302066
7876,2.2768712
7588,2.26935
7589,2.3069763
7707,2.3588753
7708,2.168996
7709,2.3046618
75552,2.448198
80935,2.393711
7705,2.248776
7706,2.1584938
7872,2.4081125
7873,2.359753
7586,2.2961867
7587,2.161045
7867,2.2312694
7868,2.2229164
7869,2.415104
7870,2.327211
7703,2.3528073
7864,2.4500098
72872,2.4824355
7700,2.4325843
7701,2.312613
7702,2.4390402
71000,2.4085388
86220,2.3948867
3115,2.3933442
7698,2.221554
93055,2.3535736
7697,2.2085743
91698,2.3487751
7695,2.240414
83134,2.3136728
67030,2.3850465
7694,2.3399498
7693,2.1560998
7855,2.240704
7691,2.3220403
7689,2.3452492
7690,2.2997217
7685,2.310225
7687,2.2738235
7683,2.3095398
7850,2.3247335
78899,2.2861972
91675,2.3846993
39202,2.2973597
7593,2.3406215
7846,2.340031
7847,2.2895312
7681,2.297757
98943,2.2407322
73074,2.1855073
7679,2.3422234
7677,2.371065
7678,2.3503156
73073,2.284
7676,2.2912388
51917,2.325195
3199,2.3133543
91687,2.3500257
91646,2.5735977
91678,2.2864096
91677,2.3588214
7833,2.3076084
88197,2.2892482
91684,2.4185333
91636,2.3501844
91644,2.3897965
91649,2.218539
91654,2.299992
7674,2.4047735
91674,2.2382083
5142,2.3131902
91662,2.3202693
91652,2.445324
91647,2.3032286
91633,2.306335
7576,2.242457
91645,2.3371227
91681,2.2562273
91648,2.3479707
91628,2.330562
7575,2.4421384
7672,2.3297834
7673,2.2315133
91629,2.2827048
7669,2.272671
7670,2.2931654
7671,2.373507
91643,2.2964957
7826,2.3824556
7827,2.2478793
82589,2.1637845
7667,2.3160636
7668,2.426727
91676,2.270876
91671,2.2858984
7666,2.2850907
91630,2.2161703
91670,2.2501864
91638,2.1826954
78710,2.329343
7664,2.3429666
77376,2.345114
7571,2.4510744
7572,2.2255096
7662,2.208964
94354,2.3402297
7659,2.3496985
91627,2.3931565
7569,2.3055282
7657,2.2529125
7567,2.2675261
7566,2.2950943
7564,2.2017884
7654,2.3568454
7655,2.2476456
7561,2.331479
81918,2.2681453
7562,2.2776337
7651,2.323362
7652,2.327426
91637,2.3831146
7649,2.3624685
7650,2.297406
78564,2.2753656
7646,2.4113872
7647,2.4204435
7648,2.410122
7643,2.3405666
7644,2.3854496
71374,2.395806
7637,2.564326
7638,2.3786833
7639,2.1590612
7640,2.4292166
7641,2.3766727
6737,2.3595436
6471,2.1978893
6449,2.242102
6406,2.3387341
6290,2.299052
6131,2.3007305
95482,2.4271085
10492,2.484251
9670,2.2705994
10470,2.3594038
9662,2.3147683
10317,2.2572656
10286,2.2226343
10275,2.320585
97000,2.3223248
10264,2.2331586
10201,2.2103093
10119,2.240871
9645,2.2807872
10034,2.3165617
10023,2.249011
10001,2.2938592
96166,2.3020306
2838,2.3221736
13436,2.2732234
86032,2.2894955
8734,2.3315146
13401,2.282521
13350,2.2415524
13297,2.2690756
13207,2.212993
14537,2.3480089
14381,2.2824361
14503,2.2559934
14376,2.2796743
14363,2.2609243
14440,2.3055382
14428,2.2042372
14424,2.2893236
14425,2.3113484
14420,2.3207717
14415,2.3441627
14407,2.2325492
14408,2.4040015
14405,2.412687
14395,2.3809433
14393,2.4949024
15853,2.2100942
15809,2.3409667
15802,2.2435923
89638,2.388603
15564,2.358539
15490,2.3176851
15344,2.2928116
15107,2.3631465
15084,2.4287024
15079,2.32578
23505,2.3239317
17764,2.3509443
17606,2.2658243
10336,2.4095163
10376,2.2936213
10377,2.4113712
10335,2.3643336
10372,2.3341005
10368,2.3512912
10366,2.393471
10334,2.3492012
10356,2.3582983
10342,2.34499
10340,2.3249273
32930,2.4225683
77211,2.397577
84874,2.374549
32973,2.353574
71681,2.3992977
30458,2.3710725
26603,2.3974268
32963,2.3628623
14375,2.3830907
32954,2.2209353
73379,2.239181
71490,2.312821
49202,2.39492
86247,2.3360744
73216,2.3635798
20605,2.2629056
20776,2.420396
22972,2.2817707
23451,2.3986647
23403,2.3313155
23393,2.400391
22954,2.2339518
55747,2.3456619
93919,2.2618985
69266,2.305737
30011,2.3093064
30352,2.3331294
30805,2.2967432
30789,2.3236115
30733,2.3103082
31630,2.2995288
31610,2.334792
32767,2.2583656
32712,2.1359034
32624,2.2830982
32565,2.2139592
32546,2.2746205
32225,2.3745706
32520,2.378476
34737,2.262369
34907,2.366798
38411,2.3979843
25900,2.347237
40065,2.3655849
41897,2.319938
41873,2.2378838
41843,2.4227254
40054,2.3959534
41763,2.4261305
41728,2.277084
41736,2.359368
27283,2.275472
41718,2.3493378
9659,2.315846
41656,2.3733468
41653,2.1826751
41612,2.2639303
41601,2.3607936
41602,2.3229458
41588,2.2036467
41559,2.2805684
80441,2.3472528
41556,2.436662
41410,2.4287663
41421,2.3952162
41377,2.3838184
41344,2.2197502
41318,2.221318
41276,2.3622017
15196,2.2964153
41268,2.305602
41264,2.373845
41254,2.3899338
41248,2.4001677
41185,2.387299
41141,2.2441032
40010,2.2724829
41129,2.3315346
41119,2.4155624
41096,2.396807
41038,2.3076568
41043,2.4028573
40995,2.3143446
78989,2.3534873
40985,2.471615
40952,2.3184788
40950,2.377127
40939,2.2556412
26715,2.3333237
40910,2.3689287
39786,2.2518241
40882,2.4039001
40869,2.3623765
19385,2.3361142
40772,2.3950934
39988,2.2841556
23025,2.3864026
40763,2.3004613
40748,2.3127446
13625,2.302407
40732,2.3946035
40580,2.2529063
40566,2.3117123
40555,2.2715476
40522,2.3742714
40505,2.1663098
40511,2.4940736
40512,2.2627177
40479,2.2899926
40463,2.4171917
40416,2.207455
40332,2.235002
40343,2.3270917
40305,2.2709308
40281,2.2903268
48331,2.208495
43355,2.2422304
48912,2.312881
48817,2.1704714
96948,2.3256419
48627,2.18879
48245,2.1900952
48581,2.234354
48302,2.2331657
48509,2.3459601
48487,2.2359724
48399,2.2464457
49943,2.2135983
51699,2.278405
87510,2.2982666
15799,2.2236865
70943,2.3916025
87495,2.159062
87488,2.2029176
87479,2.2486422
51851,2.187156
52385,2.2882438
50349,2.2580912
87569,2.2590806
52217,2.2051828
52207,2.3255672
51829,2.4507198
52059,2.2652595
52036,2.340435
83166,2.2904677
54326,2.3854175
54304,2.2488081
54271,2.1997313
53234,2.4191387
54200,2.4396994
54204,2.4922125
54188,2.4481394
54169,2.4903681
54172,2.456237
54155,2.3525524
54129,2.3426614
54140,2.3105218
54073,2.1992319
54032,2.1925302
53969,2.1879497
53968,2.3497329
53964,2.2482445
53965,2.2363636
53966,2.2107646
53954,2.2850494
53942,2.3017786
53918,2.333389
53885,2.2886627
53896,2.3585448
53841,2.3449266
53719,2.344887
53195,2.2509942
42303,2.303239
40431,2.253089
53669,2.313211
53592,2.23611
53578,2.315674
53563,2.2615685
18074,2.2636027
53545,2.2668931
53472,2.1853745
53469,2.30484
53411,2.3279567
53399,2.292387
11383,2.2901664
53004,2.2358284
53377,2.3014572
53374,2.311522
53344,2.302776
84424,2.3828287
78741,2.304082
86187,2.2719529
86194,2.290599
86195,2.3189743
56841,2.2627354
57116,2.310317
57072,2.3046262
57083,2.2332387
57094,2.2554832
57047,2.2480674
57050,2.3386042
56875,2.2586365
56867,2.2696352
57542,2.3293574
40749,2.2423668
57375,2.4997687
58223,2.3609724
77768,2.2408795
77767,2.3840442
69455,2.3768926
77765,2.4137115
77800,2.3719761
2396,2.1834612
77791,2.4018898
77792,2.3692944
59091,2.3857172
59215,2.1827502
59226,2.5852175
59237,2.328739
59321,2.2394962
60790,2.4091535
62484,2.3548274
62495,2.2842586
60918,2.3009648
62380,2.2349813
60035,2.3754811
60036,2.352069
60029,2.4643328
60030,2.470366
59998,2.242191
61148,2.3644395
62303,2.3483782
62304,2.3776443
62301,2.3094518
59973,2.2773829
62299,2.3986938
60899,2.3602877
62287,2.4237826
59929,2.3570597
60613,2.2808437
60622,2.2016113
62258,2.2142558
59885,2.3815086
59894,2.143748
61141,2.3165736
62242,2.4174325
62234,2.24159
62225,2.4154832
62221,2.2366824
62220,2.3452654
62214,2.4495523
62211,2.2924764
62160,2.261125
60587,2.3040507
61907,2.339263
61099,2.225209
61102,2.3578932
61863,2.4662695
60568,2.2552848
59841,2.5242465
60557,2.3264375
61676,2.323497
61096,2.3057165
59839,2.3498085
59826,2.3332417
60860,2.3073845
59804,2.2850091
61061,2.332293
60853,2.308781
61409,2.2761214
61343,2.3668602
62336,2.3061597
64414,2.3080106
64954,2.250295
65187,2.3548949
64906,2.3345625
80768,2.355359
65010,2.4016004
65950,2.4170187
45372,2.4285984
65828,2.215738
65807,2.3848853
65848,2.40947
66955,2.3194933
66951,2.3244972
66932,2.411125
66944,2.3344274
66942,2.3467288
66928,2.34839
66927,2.2602918
66922,2.4281526
66924,2.3858066
66979,2.3089616
66981,2.39425
67067,2.3242667
77565,2.382794
67061,2.339895
67019,2.2440252
67059,2.2619178
67056,2.277816
67017,2.244421
18768,2.1913867
67014,2.183246
65300,2.4186695
12894,2.2063448
10569,2.3453133
4795,2.3554196
87861,2.3609602
67263,2.3277524
67229,2.2909772
67355,2.2616045
4803,2.3312929
67397,2.445813
43520,2.5451038
98117,2.4093251
65905,2.2504869
67616,2.3321602
67521,2.3365564
67599,2.3652704
67590,2.1359046
67583,2.2026138
67579,2.325758
67576,2.4041326
67569,2.2235255
67557,2.2405744
39308,2.3134296
67548,2.2509737
67536,2.2075448
86950,2.229038
67784,2.3343198
89953,2.2973917
67848,2.298886
67839,2.2956545
95881,2.2456818
99535,2.1724002
33355,2.4499485
33375,2.2953675
33353,2.3966417
33354,2.305432
33368,2.3054495
33369,2.351419
33357,2.2319944
68373,2.1650026
68481,2.2613692
68553,2.328875
68506,2.2539034
68502,2.333703
68517,2.2743192
68708,2.2293634
68691,2.4388368
67873,2.278105
68659,2.2162254
99094,2.452915
68830,2.3098044
68829,2.2838469
68813,2.4147713
68810,2.471032
68931,2.3907526
45561,2.502341
69111,2.468182
69101,2.361845
69060,2.3435936
69200,2.245764
95836,2.3530354
18984,2.3678071
18985,2.3581712
18979,2.3836255
18980,2.3163846
18977,2.3852513
14781,2.3798459
18974,2.3479576
18975,2.1893096
18976,2.4247408
18969,2.3288307
18965,2.3301535
18966,2.3394763
18932,2.4148974
18946,2.3379562
69279,2.38298
69274,2.3598168
52410,2.3769286
69260,2.3124437
26292,2.3713727
69356,2.3175402
69418,2.4030466
68116,2.3444612
69405,2.3921154
69355,2.3427844
69352,2.3766072
69374,2.3585255
69353,2.2874303
69434,2.3337872
69467,2.2911375
69466,2.305474
69514,2.375003
22285,2.1897461
69477,2.396308
69628,2.3262968
69623,2.3775756
69607,2.2255688
69596,2.2934892
69597,2.2753377
69589,2.3541605
69569,2.2081933
69720,2.3095608
69800,2.3248732
69790,2.284137
69742,2.2805872
69730,2.284491
69735,2.2827532
69755,2.2556505
66837,2.2476947
41894,2.3625963
69915,2.435404
70009,2.1999948
70015,2.1606767
70016,2.421048
70017,2.4302487
70018,2.4639218
70019,2.3389444
70145,2.4546154
70138,2.3893485
70131,2.4773488
67520,2.4171922
70100,2.4477432
84905,2.4699109
70264,2.2787023
70257,2.446963
70237,2.4592853
70236,2.3740017
70387,2.429419
13932,2.418519
70381,2.4218254
70379,2.434722
70377,2.4245076
70367,2.2530193
76003,2.382021
76987,2.3968961
76973,2.277174
76968,2.2103283
76958,2.2589366
70553,2.2936502
70549,2.3686993
70547,2.3079693
70545,2.2569892
70420,2.199649
29047,2.2887006
70419,2.282507
70538,2.2812576
36655,2.189984
70417,2.2744079
70418,2.2862132
22977,2.216614
70416,2.3601027
70503,2.1998382
70504,2.305886
70408,2.1803207
70492,2.264894
70488,2.3030431
70480,2.3784776
70469,2.335191
70458,2.3394618
27589,2.1679714
70455,2.326152
70452,2.3310254
10321,2.24585
53017,2.2926753
70434,2.2470744
70410,2.3714256
19389,2.3066716
8859,2.2643824
8855,2.2331717
70760,2.27385
70735,2.131696
70980,2.3396914
70981,2.1742444
70973,2.2802796
70969,2.336727
70963,2.3878078
70955,2.3333106
70954,2.3460283
94493,2.2500734
70948,2.2021077
70946,2.2437162
48665,2.3017292
70933,2.2200754
70921,2.36061
70842,2.235747
70917,2.3280954
70916,2.1723235
70841,2.254444
70910,2.2443514
70902,2.2995253
70890,2.2980664
70884,2.1823153
48652,2.3392544
70881,2.2961633
70874,2.3141117
70839,2.2335732
70835,2.3245106
8673,2.2674458
79914,2.2921324
71048,2.3598483
71042,2.2812917
68395,2.4403086
68401,2.2588599
71106,2.29147
71107,2.366762
71108,2.2728467
71109,2.3556063
68148,2.3314755
69190,2.3540618
71144,2.391401
71215,2.2811482
97154,2.2300825
68778,2.2136924
13315,2.2462475
90740,2.2402608
71321,2.2820678
71279,2.2482703
64338,2.3413599
64331,2.4056487
32939,2.360357
78393,2.4232833
71693,2.2545953
71688,2.3180132
71685,2.399404
71465,2.3789015
71682,2.3600636
69798,2.222959
71680,2.3647556
71481,2.3379831
71478,2.3233962
71479,2.2974968
71461,2.3132575
71462,2.2575457
71459,2.2014327
71675,2.2691324
71672,2.2921736
71662,2.338816
89899,2.2120743
71476,2.3138585
71651,2.284248
71648,2.300889
71649,2.337143
71646,2.3819444
43755,2.2785754
58176,2.2054899
71639,2.3058782
84554,2.3137727
71626,2.5043566
71474,2.3090973
71610,2.315031
71611,2.3319395
71608,2.2619364
71603,2.3525434
71599,2.2174497
71596,2.3181567
71594,2.3006008
71456,2.3268244
71592,2.3097181
71579,2.2873375
71561,2.2773952
24018,2.3488529
71549,2.3694706
70532,2.2288983
68672,2.3444352
71533,2.277529
43913,2.1967149
71526,2.3183715
71523,2.2624946
36223,2.3291452
71508,2.2618423
71501,2.2470503
71495,2.2846918
32373,2.308799
71938,2.405991
71939,2.384867
71940,2.5660489
62193,2.2427115
90087,2.2638848
79387,2.2777405
1547,2.2617679
28652,2.266541
28418,2.2316322
15124,2.338593
28700,2.3130476
23933,2.353403
76354,2.3426924
28692,2.3026679
28687,2.4105923
28675,2.346158
74180,2.1814458
97816,2.3541012
76446,2.3658853
28665,2.220761
76390,2.404739
28657,2.282685
55940,2.2664464
72102,2.303312
72154,2.3209984
70956,2.3611186
72148,2.3459156
68514,2.3406858
54363,2.2914226
67817,2.3432503
40981,2.242666
89636,2.2607317
72201,2.3132703
72145,2.3152082
55901,2.344851
55902,2.2315707
55917,2.290785
55915,2.294271
55898,2.311439
72339,2.3800302
26526,2.2783275
26523,2.322164
26504,2.341716
15941,2.2522168
81225,2.3091419
72827,2.307225
72823,2.2601707
72818,2.3143923
72819,2.357098
72816,2.3353314
72809,2.3209488
72807,2.4030588
72804,2.246065
72797,2.2869911
8425,2.3337479
72778,2.3366542
16004,2.3573375
72745,2.254139
72740,2.20758
72710,2.1631627
72704,2.1410248
72699,2.332712
72871,2.394886
72966,2.1798258
72924,2.3218944
70283,2.2352016
72879,2.2708669
73188,2.3807075
73174,2.307353
73153,2.274356
73154,2.3182478
73148,2.3474686
73143,2.334322
73059,2.318345
73120,2.226345
73117,2.3180952
73057,2.3354225
73099,2.2592561
73052,2.3041317
73076,2.453104
73069,2.1704729
73284,2.396332
73310,2.2607338
73299,2.511752
73294,2.3252368
73454,2.3316324
73444,2.2010522
73514,2.5132692
70734,2.3258288
73472,2.314599
73478,2.2805302
73522,2.2027903
73751,2.3323958
73745,2.302573
30943,2.3416965
73724,2.3469694
73695,2.3554587
73696,2.2405338
26225,2.297567
73629,2.3742852
73601,2.2287743
73848,2.26238
73846,2.377194
73871,2.2233543
73853,2.3407712
73854,2.2522478
73855,2.444528
73856,2.3580847
73857,2.3050299
73858,2.2040792
73859,2.3359725
73860,2.2278974
73861,2.4504097
73923,2.2565894
73937,2.3106158
73934,2.3447778
51113,2.3821797
51084,2.3230853
23311,2.3695183
51099,2.344633
73815,2.370276
1565,2.4536583
67708,2.4215355
74037,2.2229624
81650,2.4065545
95515,2.3324106
95138,2.3214962
74024,2.3776956
73996,2.4203718
71350,2.4773912
19854,2.3499694
13805,2.4029355
13574,2.3734787
13570,2.3862703
13775,2.422779
13776,2.335947
13569,2.3077176
13653,2.318298
74411,2.2361507
74399,2.351004
84266,2.3320315
27007,2.3697853
26798,2.2363482
26797,2.3431501
18190,2.422093
99451,2.3776963
26314,2.3278039
26784,2.258291
19123,2.2330225
74938,2.182807
26753,2.259304
26750,2.2427921
85781,2.261
91057,2.227288
15648,2.393152
91037,2.3484812
69604,2.4166696
91012,2.3064268
86238,2.330509
91000,2.340622
90996,2.2442138
90938,2.30415
90958,2.3276079
55467,2.1492116
76949,2.3485098
90937,2.2700915
90930,2.2923005
90945,2.4012594
9217,2.390388
9215,2.2328863
9209,2.326379
9207,2.286685
9205,2.3415747
14447,2.232362
9202,2.3324392
9194,2.3114374
9162,2.2618873
9187,2.3266747
70271,2.359418
74705,2.2937262
74668,2.3232503
74727,2.4715807
74732,2.3245003
86989,2.3826013
74813,2.326824
93099,2.1842394
50490,2.3474739
74803,2.3855712
74955,2.4430423
23967,2.3381984
74982,2.3194926
75172,2.3567638
75239,2.3401525
75229,2.2600648
76168,2.2903833
42556,2.353968
42553,2.370024
42547,2.3381655
76171,2.3529422
69973,2.4045713
42543,2.168026
88833,2.3777897
20555,2.3828301
69929,2.2962523
42538,2.3693333
521,2.4352617
75267,2.2821758
75274,2.3293002
75295,2.2049212
75422,2.3497245
75356,2.3366742
75403,2.4704819
97845,2.324755
75376,2.3233669
75467,2.4209015
75573,2.3718832
85001,2.2649202
75571,2.2628675
75565,2.3087246
75558,2.34961
75592,2.3317513
75637,2.304347
75630,2.3500464
75693,2.280974
75763,2.3672433
53541,2.4581547
76042,2.2759368
76038,2.36724
76014,2.282197
76015,2.2989902
76011,2.2767367
76000,2.4063833
75995,2.3674796
67898,2.341782
75990,2.348813
75989,2.2671432
75982,2.3361235
17679,2.4095273
75972,2.3861818
57715,2.3718915
75961,2.2531486
75953,2.421515
75944,2.3332
75935,2.3935292
76150,2.3235319
76135,2.390129
76204,2.3629823
29599,2.3363807
76198,2.268663
76182,2.3276374
76300,2.4243643
76282,2.2341063
76283,2.2712193
76270,2.330416
43885,2.320469
76320,2.3536885
76373,2.2962186
79070,2.3625102
76461,2.261562
73956,2.2296805
76493,2.2213845
76858,2.2637095
76852,2.2538528
76833,2.2401984
76637,2.3209827
76818,2.3327405
67958,2.2885506
36251,2.2485485
25691,2.1419954
76612,2.3245456
76795,2.2821138
76596,2.2734523
76611,2.3191197
76772,2.3164387
53953,2.2452602
76761,2.2499871
76759,2.3690324
71692,2.2620416
76747,2.254424
76608,2.2453198
76609,2.3054588
40847,2.2410102
76739,2.372217
76726,2.184754
40745,2.257743
76602,2.3090336
53394,2.4144278
76701,2.2996528
48238,2.2861466
76698,2.3246822
76620,2.2691767
76692,2.2903764
76685,2.2758152
76686,2.2478633
76663,2.4859838
76651,2.3117
76645,2.3032825
77089,2.326891
77197,2.3473837
19766,2.2142215
77316,2.3326967
77311,2.3159595
77297,2.27349
77447,2.2485902
77371,2.195659
6116,2.258963
77436,2.2341037
77433,2.2799513
77370,2.256194
77369,2.2642846
64128,2.349427
56073,2.38992
56071,2.2413063
77599,2.2931721
77576,2.4491978
77573,2.268574
68779,2.218818
77652,2.2608883
77721,2.2807825
77836,2.2197287
77837,2.3697796
67757,2.2014976
77864,2.2910886
77854,2.2338936
77842,2.2281492
77949,2.3585844
77950,2.236331
77947,2.3243835
69282,2.294332
78051,2.253525
78044,2.3355112
78043,2.234012
24666,2.167635
70373,2.344259
78096,2.2505953
78161,2.3163517
28646,2.3211184
65899,2.295444
97624,2.2067847
97524,2.2444644
97615,2.2988796
97612,2.284164
97602,2.1954348
97603,2.2208998
97588,2.2865522
97585,2.3143082
97583,2.299108
97580,2.3079245
97513,2.1482463
85196,2.1919873
97570,2.2301168
97523,2.1744893
97566,2.271494
97560,2.2795744
97557,2.3038042
97555,2.1913505
97549,2.2776656
97519,2.2078247
97543,2.321919
97544,2.2568545
97539,2.277394
97540,2.225195
97532,2.3854635
30942,2.2104733
78249,2.3855193
78317,2.3306181
78429,2.3667562
78418,2.348014
32543,2.286052
78325,2.2820053
78372,2.5072315
15310,2.2953386
78315,2.2110136
78359,2.2697532
78351,2.2550423
78346,2.4251204
78341,2.3680048
67264,2.3869233
71867,2.4469256
78599,2.2392693
73246,2.2339625
67601,2.4060342
50226,2.2197719
78560,2.2245445
78585,2.2652133
74317,2.2218287
78577,2.2622645
78682,2.2749343
78681,2.2660186
78674,2.2123747
72958,2.258006
7811,2.250389
78651,2.2194006
78743,2.4737499
78718,2.268748
78845,2.2538972
78908,2.2329848
966,2.234481
78951,2.198515
7171,2.2902043
78921,2.2288725
79066,2.2195218
79138,2.310621
79251,2.289949
79205,2.2501411
79231,2.3166285
